CLK_withoutLACA
median	20001
min	20001
max	20001
num_samples_for_ESS	40002
tail-ESS_med	6414
tail-ESS_min	501
tail-ESS_max	18762
bulk-ESS_med	4926
bulk-ESS_min	508
bulk-ESS_max	14588
minRhat	0.999925344399599
maxRhat	1.00679754019359
total_samples	40002
