Mean_time	Mean_qlow	Mean_qup	Priors
t_n1227_CG-CHLAMYDIIA	1945.04	1079.5	3458.19	B(1.08557,4.520,0.025,1E-300)
t_n1228	1484.312	566.44	2658.5	0
t_n1229	1036.163	175.06	2070.02	0
t_n1230	548.509	16.77	1669.83	0
t_n1231	795.907	30.13	1936.26	0
t_n1232	968.213	40.65	2215.22	0
t_n1233	1932.209	931.54	3359.72	0
t_n1234	1561.317	598.22	2814.23	0
t_n1235	1199.145	304.19	2207.97	0
t_n1236	836.783	112.55	1884.16	0
t_n1237	434.537	11.01	1513.67	0
t_n1238	825.868	33.64	1996.33	0
t_n1239	1642.71	319.71	3364.73	0
t_n1240	829.512	27.56	2163.97	0
t_n1241	1785.676	339.33	3700.38	0
t_n1242	874.926	29.27	2310.7	0
t_n1243	4001.286	3383.52	4446.02	0
t_n1244	3957.887	3326.9	4435.53	0
t_n1245	3883.499	3147.11	4420.34	0
t_n1246	3747.783	2748.46	4398.15	0
t_n1247	3591.327	2406.15	4372.55	0
t_n1248	3393.307	2162.93	4330.61	0
t_n1249	2953.682	1711.66	4209.78	0
t_n1250	1275.795	60.38	3189.36	0
t_n1251	2557.133	1393.41	3977.76	0
t_n1252	2064.64	1021.83	3464.8	0
t_n1253	1657.667	668.38	2949.8	0
t_n1254	868.554	34.88	2060.46	0
t_n1255	1264.413	331	2269.48	0
t_n1256	669.699	24.75	1812.2	0
t_n1257	667.057	23.55	1809.37	0
t_n1258	1026.193	43.97	2354.33	0
t_n1259	2012.468	967.47	3439.64	0
t_n1260	1473.969	418.02	2752.58	0
t_n1261	1013.956	149.98	2083.05	0
t_n1262	531.826	15.06	1677.58	0
t_n1263	1316.862	249.82	2585.87	0
t_n1264	690.242	21.43	1893.31	0
t_n1265	3069.19	1857.92	4242.1	0
t_n1266	2777.78	1635.48	4096.59	0
t_n1267	2522.473	1445.34	3900.85	0
t_n1268	2292.539	1270.76	3617.72	0
t_n1269	2098.242	1156.5	3361.54	0
t_n1270	1687.415	756.17	2870.32	0
t_n1271	886.039	35.2	2056.79	0
t_n1272	1290.357	353.68	2277.11	0
t_n1273	898.511	128.42	1928.74	0
t_n1274	465.122	12.46	1567.75	0
t_n1275	1875.048	1026.9	3094	0
t_n1276	1692.466	869.72	2758.24	0
t_n1277	1463.748	623.98	2356.95	0
