Mean_time	Mean_qlow	Mean_qup	Priors
t_n1122	699.24	17.73	1855.42	0
t_n1123	698.826	17.88	1851.9	0
t_n1124	1196.166	153.08	2291.47	0
t_n1125	626.803	13.39	1796.41	0
t_n1126	3212.643	1950.07	4287.75	0
t_n1127	2178.312	794.98	3836.39	0
t_n1128	1359.704	175.82	2919.23	0
t_n1129	696.105	15.09	1965.07	0
t_n1130	1033.026	30.02	2621.16	0
t_n1131	2755.587	1563.54	4097.85	0
t_n1132	2387.033	1268.21	3801.14	0
t_n1133	1949.293	916.71	3310.36	0
t_n1134	1618.521	577.62	2859.42	0
t_n1135	1350.189	346.45	2353.02	0
t_n1136	1106.362	206.38	2069.75	0
t_n1137	857.007	110.23	1845.82	0
t_n1138	440.338	9.5	1488.49	0
t_n1139	441.854	9.82	1486.38	0
t_n1140	1842.737	743.31	3233.67	0
t_n1141	1440.6	365.49	2627.61	0
t_n1142	991.6	103.21	2065.4	0
t_n1143	516.495	10.53	1644.39	0
t_n1144	753.599	20.44	1932.96	0
t_n1145	2815.326	1315.06	4223.75	0
t_n1146	1623.104	240.65	3426.67	0
t_n1147	806.781	18.66	2185.18	0
t_n1148	1976.923	652.74	3682.14	0
t_n1149	1266.271	157	2717.21	0
t_n1150	653.016	14.55	1894.24	0
t_n1151	957.561	27.19	2393.86	0
t_n1152	2880.57	1324.48	4262.21	0
t_n1153	2119.206	807.43	3843.06	0
t_n1154	1497.205	308.26	3041.87	0
t_n1155	1010.432	98.65	2193.06	0
t_n1156	525.891	10.57	1699.29	0
t_n1157	1008.563	29.98	2547.79	0
t_n1158	1229.335	38.22	3223.12	0
t_n1159	2608.07	942.17	4252.4	0
t_n1160	1733.114	368.41	3633.71	0
t_n1161	1129.842	112.57	2568.44	0
t_n1162	581.522	11.73	1812.8	0
t_n1163	2107.811	327.38	4176.86	0
t_n1164	968.198	22.86	2842.8	0
t_n1165	3933.465	3251.96	4434.08	0
t_n1166	3821.43	2924.46	4414.75	0
t_n1167	3680.954	2540.94	4391.6	0
t_n1168	2600.172	1075.91	4184.7	0
t_n1169	1730.542	393.07	3487.72	0
t_n1170	1132.692	116.69	2500.96	0
t_n1171	584.733	11.85	1801.57	0
t_n1172	1152.683	33.62	3035.48	0
t_n1173	3510.658	2278.26	4360.95	0
t_n1174	3308.077	2078.47	4315.57	0
t_n1175	3092.613	1912.08	4245.38	0
t_n1176	2884.753	1761.71	4142.95	0
t_n1177	2684.217	1625.39	4008.42	0
t_n1178	2491.837	1478.51	3820.86	0
t_n1179	1513.379	234.31	2998.97	0
t_n1180	772.181	18.36	2046.56	0
t_n1181	2308.056	1325.97	3569.08	0
t_n1182	2138.881	1203.55	3348.62	0
t_n1183	1969.446	1089.61	3148.61	0
t_n1184	1821.605	987.44	2936.94	0
t_n1185	1692.203	851.35	2712.71	0
t_n1186	1532.182	643.07	2419.03	0
t_n1187	1389.95	456.59	2217.75	0
t_n1188	1240.086	325.73	2068.89	0
t_n1189	1091.076	241.34	1945.47	0
t_n1190	846.937	124.11	1773.15	0
t_n1191	436.633	10.36	1431.09	0
t_n1192	435.692	10.48	1429.88	0
t_n1193	758.214	76.12	1727.78	0
t_n1194	388.321	7.95	1372.45	0
t_n1195	738.734	20.22	1824.06	0
t_n1196	1416.379	436.35	2297.26	0
t_n1197	990.04	112.95	1973.93	0
t_n1198	517.41	11.45	1614.54	0
t_n1199	988.267	112.08	1965.31	0
t_n1200	517.648	10.92	1613.55	0
t_n1201	1531.794	388.21	2740.82	0
t_n1202	794.204	21.4	1987.96	0
t_n1203	794.587	21.41	1992.9	0
t_n1204	1091.608	34.3	2525.22	0
t_n1205	1585.112	245.2	3161.56	0
t_n1206	800.64	18.12	2119.26	0
t_n1207	1653.599	252.91	3328.94	0
t_n1208	823.735	19.88	2190.08	0
t_n1209	1293.73	40.09	3250.49	0
t_n1210	2069.187	572.64	3852.14	0
t_n1211	982.41	27.02	2539.45	0
t_n1212	984.234	27.29	2541.71	0
t_n1213	2483.238	1041.18	4099.42	0
t_n1214	1800.972	531.82	3446.85	0
t_n1215	895.335	24.33	2246.83	0
t_n1216	1178.466	131.42	2499.58	0
t_n1217	611.416	13.04	1825.14	0
t_n1218	2703.608	1095.14	4246.12	0
t_n1219	1922.412	563.25	3746.73	0
t_n1220	1232.65	144.49	2701.15	0
t_n1221	637.48	13.6	1882.29	0
t_n1222	933.451	25.84	2374.92	0
t_n1223	3583.109	2203.5	4387.85	0
t_n1224	3209.574	1871.03	4319.7	0
t_n1225	2834.028	1633.88	4201.31	0
t_n1226	2477.937	1408.28	3973.73	0
t_n1227_CG-CHLAMYDIIA	1941.615	1078.15	3420.18	B(1.08557,4.520,0.025,1E-300)
t_n1228	1463.945	462.37	2632.81	0
t_n1229	1010.517	113.82	2065.28	0
t_n1230	532.969	11.24	1661.51	0
t_n1231	772.105	21.2	1932.27	0
t_n1232	945.749	28.43	2208.71	0
t_n1233	1926.218	882.81	3357.24	0
t_n1234	1545.681	490.58	2793.09	0
t_n1235	1175.806	209.39	2201.63	0
t_n1236	815.077	72.34	1872.54	0
t_n1237	422.562	8.17	1498.51	0
t_n1238	803.054	21.94	1983.85	0
t_n1239	1630.106	254.7	3361.69	0
t_n1240	814.455	18.78	2168.91	0
t_n1241	1775.303	276.61	3704.66	0
t_n1242	860.796	20.5	2339.48	0
t_n1243	4004.533	3387.25	4447.23	0
t_n1244	3961.101	3330.24	4436.68	0
t_n1245	3886.34	3155.54	4421.65	0
t_n1246	3750.687	2745.07	4399.48	0
t_n1247	3595.814	2411.35	4373.89	0
t_n1248	3396.096	2159.16	4330.6	0
t_n1249	2957.507	1718.39	4208.37	0
t_n1250	1258.971	40.18	3169.27	0
t_n1251	2563.086	1396.98	3980.56	0
t_n1252	2060.986	992.02	3471.94	0
t_n1253	1642.036	565.27	2947.45	0
t_n1254	844.863	23.92	2061.76	0
t_n1255	1240.116	229.88	2295.7	0
t_n1256	649.698	15.95	1803.19	0
t_n1257	649.745	16.08	1799.65	0
t_n1258	1005.136	29.51	2353.94	0
t_n1259	2010.495	920.87	3427.52	0
t_n1260	1453.658	321.9	2743.57	0
t_n1261	993.09	97.04	2095.77	0
t_n1262	515.876	10.39	1661.98	0
t_n1263	1299.994	173.38	2592.65	0
t_n1264	675.478	15.32	1893.3	0
t_n1265	3072.086	1858.11	4239.78	0
t_n1266	2780.684	1645.43	4096.06	0
t_n1267	2526.327	1447.22	3890.7	0
t_n1268	2295.876	1269.44	3612.7	0
t_n1269	2098.222	1148.08	3350.54	0
t_n1270	1673.52	649.41	2865.88	0
t_n1271	866.561	24.09	2053.36	0
t_n1272	1266.715	250.44	2273.64	0
t_n1273	878.42	81.52	1926.44	0
t_n1274	455.487	8.91	1549.71	0
t_n1275	1870.385	986.12	3076.33	0
t_n1276	1680.985	791.52	2770.29	0
t_n1277	1442.984	480.37	2368.9	0
t_n1278	1227.004	293.81	2118.08	0
t_n1279	1012.578	183.76	1931.91	0
t_n1280	699.542	62.88	1694.33	0
t_n1281	357.798	6.95	1329.31	0
t_n1282	528.223	13.14	1592.45	0
t_n1283	1354.737	355.59	2289.36	0
t_n1284	1051.049	166.63	2005.97	0
t_n1285	547.764	13.02	1638.42	0
t_n1286	549.262	12.8	1643.36	0
t_n1287	1151.506	36.57	2766.86	0
t_n1288	2810.831	1379.41	4209.55	0
t_n1289	2218.664	1003.09	3837.89	0
t_n1290	1553.494	350.94	3052.49	0
t_n1291	794.682	20.63	2048.52	0
t_n1292	797.398	20.89	2050.83	0
t_n1293	1558.028	359.72	3058.32	0
t_n1294	796.393	20.97	2053.56	0
t_n1295	797.498	21.2	2062.84	0
t_n1296	3646.024	2409.99	4386.84	0
t_n1297	3361.69	2057.24	4333.11	0
t_n1298	3067.969	1825.89	4251.11	0
t_n1299	2597.979	1403.73	4026.78	0
t_n1300	2129.508	1048.8	3579.13	0
t_n1301	1737.362	683.14	3079.01	0
t_n1302	1167.712	146.18	2283.88	0
t_n1303	611.063	13.56	1774.34	0
t_n1304	1300.318	253.97	2385.37	0
t_n1305	900.888	82.68	1970.39	0
t_n1306	468.377	8.81	1578.81	0
t_n1307	1027.036	30.87	2425.27	0
t_n1308	1746.312	453.59	3294.58	0
t_n1309	1150.073	122.25	2393.32	0
t_n1310	597.947	12.1	1798.17	0
t_n1311	2600.183	1407.51	4031.47	0
t_n1312	2129.939	1047.68	3576.62	0
t_n1313	1030.391	30.59	2439.05	0
t_n1314	1736.341	677.96	3075.67	0
t_n1315	885.927	25.8	2117.45	0
t_n1316	1380.108	334.39	2482.03	0
t_n1317	724.649	19.12	1882.53	0
t_n1318	951.982	97.28	2009.36	0
t_n1319	495.38	9.95	1606.73	0
t_n1320	1748.369	455.21	3294.41	0
t_n1321	1154.098	125.34	2410.98	0
t_n1322	598.145	12.12	1805.88	0
t_n1323	1359.377	42.47	3486.41	0
t_n1324	1944.409	301.54	3985.39	0
t_n1325	914.347	21.42	2555.2	0
t_n1326	3835.124	2963.92	4415.5	0
t_n1327	3683.761	2540.04	4390.84	0
t_n1328	3506.463	2262.9	4357.55	0
t_n1329	3323.083	2085.32	4314.27	0
t_n1330	2714.024	1437.82	4112.68	0
t_n1331	1591.749	239.1	3264.16	0
t_n1332	798.432	18.66	2139.87	0
t_n1333	2157.982	1016.22	3669.99	0
t_n1334	1365.988	188.59	2785.04	0
t_n1335	703.19	16.3	1943.84	0
t_n1336	1631.647	484.68	3040.6	0
t_n1337	1226.552	212.28	2333.6	0
t_n1338	846.452	73.86	1935.48	0
t_n1339	437.158	8.17	1543.31	0
t_n1340	3087.273	1892.42	4238.89	0
t_n1341	2833.101	1708.61	4120.07	0
t_n1342	2596.704	1537.08	3941.17	0
t_n1343	2382.086	1361.92	3697.19	0
