Mean_time	Mean_qlow	Mean_qup	Priors
t_n1094	2706.876	1730.17	3789.23	0
t_n1095	2120.931	1025.51	3398.19	0
t_n1096	1621.069	522.61	2908.87	0
t_n1097	840.789	32.34	2050.39	0
t_n1098	1104.576	166.5	2202.01	0
t_n1099	578.727	15.86	1736.57	0
t_n1100	1039.707	43.69	2428.79	0
t_n1101	2511.587	1556.73	3628.24	0
t_n1102	2233.901	1259.46	3388.25	0
t_n1103	1981.293	1076.7	3150.05	0
t_n1104	1650.795	712.74	2740.91	0
t_n1105	1386.342	444.49	2312.19	0
t_n1106	1143.657	278.91	2062.4	0
t_n1107	890.579	159.51	1858.23	0
t_n1108	611.257	62.9	1630.54	0
t_n1109	309.82	6.78	1220.72	0
t_n1110	1607.376	621.04	2694.29	0
t_n1111	1304.579	356.15	2246.44	0
t_n1112	1016.171	193.76	1984.01	0
t_n1113	532.615	15.66	1632.17	0
t_n1114	532.031	16.59	1626.32	0
t_n1115	1082.636	46.19	2471.78	0
t_n1116	2148.681	1163.12	3334.79	0
t_n1117	1544.363	425.22	2762.39	0
t_n1118	805.642	28.68	2003.51	0
t_n1119	804.823	27.02	2010.63	0
t_n1120	1763.15	786.38	2952.54	0
t_n1121	1327.412	324.66	2347.77	0
t_n1122	707.121	24.2	1856.01	0
t_n1123	702.311	24.73	1849.05	0
t_n1124	1189.572	187.99	2258.24	0
t_n1125	628.255	17.88	1788.24	0
t_n1126	3098.529	1922.26	4106.2	0
t_n1127	2136.618	810.03	3648.37	0
t_n1128	1349.18	214.14	2829.97	0
t_n1129	697.53	21.29	1951.3	0
t_n1130	1026.849	41.11	2543.75	0
t_n1131	2675.789	1523.23	3910.24	0
t_n1132	2335.137	1245.81	3631.7	0
t_n1133	1923.329	912.67	3227.88	0
t_n1134	1607.717	609.11	2777.09	0
t_n1135	1349.762	397.56	2310.99	0
t_n1136	1111.216	255.9	2055.09	0
t_n1137	862.342	145.57	1836.56	0
t_n1138	446.205	12.82	1489.44	0
t_n1139	443.863	13.02	1473.18	0
t_n1140	1814.232	749.6	3141.44	0
t_n1141	1433.391	406.08	2587.13	0
t_n1142	989.285	135.18	2049	0
t_n1143	515.777	13.71	1638.29	0
t_n1144	759.316	27.69	1920.93	0
t_n1145	2727.937	1286.27	4027.38	0
t_n1146	1600.416	274.42	3316.7	0
t_n1147	805.197	24.63	2168.94	0
t_n1148	1945.274	660.35	3522.39	0
t_n1149	1259.074	185.82	2648.38	0
t_n1150	654.344	18.38	1892.94	0
t_n1151	955.822	35.86	2360.13	0
t_n1152	2794.622	1314.28	4073.54	0
t_n1153	2078.506	824.38	3656.72	0
t_n1154	1483.863	352.57	2942.03	0
t_n1155	1007.799	128.95	2157.6	0
t_n1156	526.852	13.07	1690.33	0
t_n1157	1005.669	40.05	2469.97	0
t_n1158	1220.886	51.46	3116.45	0
t_n1159	2539.721	932.19	4069.53	0
t_n1160	1710.009	403.18	3484.49	0
t_n1161	1124.808	142.18	2508.88	0
t_n1162	581.983	14.75	1808.98	0
t_n1163	2064.359	348.2	3975.32	0
t_n1164	962.755	31.04	2772.62	0
t_n1165	3764.893	3182.17	4320.65	0
t_n1166	3660.407	2863.71	4283.59	0
t_n1167	3533.063	2500.77	4243	0
t_n1168	2529.488	1071.05	3985.44	0
t_n1169	1713.727	427.94	3367.66	0
t_n1170	1133.817	147.84	2442.54	0
t_n1171	589.083	15.15	1798.28	0
t_n1172	1146.226	46.33	2952.96	0
t_n1173	3375.938	2241.25	4196.52	0
t_n1174	3191.524	2056.82	4134.98	0
t_n1175	2993.746	1890.75	4048.28	0
t_n1176	2803.758	1751.38	3943.54	0
t_n1177	2617.768	1611.87	3804.89	0
t_n1178	2437.542	1454.17	3631.67	0
t_n1179	1502.312	262.68	2915.73	0
t_n1180	773.726	24.25	2032.19	0
t_n1181	2265.414	1304.05	3444.44	0
t_n1182	2102.562	1185.46	3260.83	0
t_n1183	1941.437	1081.41	3069.53	0
t_n1184	1801.41	984.49	2861.33	0
t_n1185	1677.808	867.73	2654.73	0
t_n1186	1525.147	690.85	2372.34	0
t_n1187	1388.989	539.66	2200.04	0
t_n1188	1243.517	409.35	2059.46	0
t_n1189	1094.273	311.84	1940.77	0
t_n1190	850.395	168.59	1766.08	0
t_n1191	438.04	14.21	1421.35	0
t_n1192	436.295	13.14	1428.37	0
t_n1193	761.123	106.83	1717.61	0
t_n1194	391.086	10	1378.95	0
t_n1195	749.5	30	1826.83	0
t_n1196	1414.851	504.91	2272.47	0
t_n1197	992.412	145.81	1965.2	0
t_n1198	519.255	15.08	1612.5	0
t_n1199	995.625	155.22	1963.38	0
t_n1200	519.712	14.8	1598.14	0
t_n1201	1520.742	425.68	2674.32	0
t_n1202	800.103	29.56	1980.45	0
t_n1203	801.943	29.97	1976.15	0
t_n1204	1089.461	46.71	2492.4	0
t_n1205	1575.312	286.59	3085.41	0
t_n1206	803.54	26.21	2090.9	0
t_n1207	1645.359	292.08	3234.61	0
t_n1208	833.619	27.02	2186.17	0
t_n1209	1275.517	52.46	3151.63	0
t_n1210	2028.406	588.08	3655.1	0
t_n1211	978.663	35.43	2469.77	0
t_n1212	980.295	35.83	2489.53	0
t_n1213	2426.026	1045.66	3898.26	0
t_n1214	1780.993	562.73	3319.86	0
t_n1215	900.354	35.12	2207.14	0
t_n1216	1178.754	172.03	2442.52	0
t_n1217	615.902	16.62	1815.63	0
t_n1218	2626.881	1093.96	4055.01	0
t_n1219	1888.045	597.02	3556.9	0
t_n1220	1230.641	177.93	2640.02	0
t_n1221	634.985	17.52	1857.88	0
t_n1222	937.135	34.76	2331.21	0
t_n1223	3441.124	2176.1	4240.89	0
t_n1224	3095.028	1849.55	4145.56	0
t_n1225	2748.957	1619.13	3999.98	0
t_n1226	2414.55	1396.17	3760	0
t_n1227_CG-CHLAMYDIIA	1899.273	1077.1	3243.49	B(1.08557,4.520,0.025,1E-300)
t_n1228	1449.388	512.57	2538.51	0
t_n1229	1008.131	150.72	2040.76	0
t_n1230	530.364	15	1644.01	0
t_n1231	769.791	29.58	1918.99	0
t_n1232	938.604	38.95	2160.78	0
t_n1233	1900.087	903.39	3262.2	0
t_n1234	1535.595	546.05	2716.13	0
t_n1235	1176.504	258.73	2179.76	0
t_n1236	817.257	99.42	1862.15	0
t_n1237	421.791	10.39	1494.02	0
t_n1238	803.203	31.8	1970.05	0
t_n1239	1612.544	282.48	3265.12	0
t_n1240	810.574	24.72	2142.62	0
t_n1241	1754.606	317.04	3535.38	0
t_n1242	866.203	26.62	2292.35	0
