Mean_time	Mean_qlow	Mean_qup	Priors
t_n753	1476.973	1100.13	1830.22	0
t_n754	2355.968	1896.2	2746.62	0
t_n755	515.592	292.46	802.28	0
t_n756	507.305	273.28	812.96	0
t_n757	736.34	446.91	1129.89	0
t_n758	3007.819	2754.14	3258.51	0
t_n759	2578.874	2225.22	2905.51	0
t_n760	1281.153	1023.32	1567.99	0
t_n761	1156.416	904.61	1435.74	0
t_n762	980.147	737.29	1254.95	0
t_n763	593.295	375.77	830.62	0
t_n764	887.024	586.8	1226.32	0
t_n765	1707.918	1186.67	2208.04	0
t_n766	2768.981	2484.37	3038.67	0
t_n767	2610.289	2322.94	2887.41	0
t_n768	2289.967	1931.86	2615.39	0
t_n769	1799.347	1372.13	2188.04	0
t_n770	741.667	469.24	1092.89	0
t_n771	2380.294	2080.75	2677.14	0
t_n772	1858.825	1458.51	2223.46	0
t_n773	1056.953	688.35	1462	0
t_n774	1836.409	1470.15	2195.1	0
t_n775	1418.704	1071.8	1781.96	0
t_n776	1015.9	685.69	1385.76	0
t_n777	3177.632	2919.51	3427.86	0
t_n778	2143.738	1746.98	2556.7	0
t_n779	1819.952	1457.96	2202.55	0
t_n780	1683.578	1328.49	2065.76	0
t_n781	1394.491	1073.61	1763.02	0
t_n782	880.461	643.89	1164.94	0
t_n783	679.869	459.05	953.39	0
t_n784	2966.807	2696.87	3234.92	0
t_n785	2545.367	2245.45	2844.29	0
t_n786	2263.961	1944.71	2575.06	0
t_n787	1919.618	1569.4	2263.36	0
t_n788	1654.896	1299.76	2010.95	0
t_n789	1228.428	868.25	1603.9	0
t_n790	1039.495	675.85	1457.05	0
t_n791	1706.048	1329.54	2095.65	0
t_n792	1475.165	1112.23	1872.39	0
t_n793	960.537	640.42	1335.59	0
t_n794	2113.483	1608.13	2568.62	0
t_n795	1120.635	717.58	1587.28	0
t_n796	1645.524	1047.73	2368.06	0
t_n797	240.308	135.58	399.41	0
t_n798	2221.195	1744.12	2755.18	0
t_n799	1709.89	1319.5	2169.3	0
t_n800	1411.61	1061.3	1837.37	0
t_n801	1274.068	930.67	1694.22	0
t_n802	991.493	671.34	1381.94	0
t_n803	410.29	269.49	601.74	0
t_n804	241.934	142.78	385.79	0
t_n805_CG-ARCH-EUKARYA	3658.75	3449.34	3865.67	B(3.331,4.520,1e-300,1e-300)
t_n806	3439.039	3185.42	3677.51	0
t_n807	3158.458	2891.26	3415.51	0
t_n808	2762.933	2473.58	3040.36	0
t_n809	2494.743	2228.87	2769.97	0
t_n810	2177.018	1883.86	2474.28	0
t_n811	1280.172	1114.92	1471.25	0
t_n812	1146.222	1005.48	1306.89	0
t_n813	1044.876	920.22	1183.37	0
t_n814	976.024	854.03	1112.19	0
t_n815	723.444	558.77	890.65	0
t_n816	457.745	291.81	641.15	0
t_n817	796.12	684.31	918.46	0
t_n818	728.723	623.34	843.63	0
t_n819	637.837	531.37	752.57	0
t_n820	538.405	428.83	652.83	0
t_n821	357.459	265.9	464.81	0
t_n822	185.252	132.77	251.17	0
t_n823	124.042	84.43	175.69	0
t_n824	58.686	33.82	92.78	0
t_n825	632.331	523.49	751.09	0
t_n826	535.597	424.66	653.13	0
t_n827	449.31	345.12	569.12	0
t_n828	116.475	65.89	188.57	0
t_n829	344.51	246.78	461.06	0
t_n830	269.941	172.71	386.69	0
t_n831	976.57	850.92	1111.89	0
t_n832	915.63	792.65	1049.64	0
t_n833	859.135	736.58	991.7	0
t_n834	550.158	436.02	679.77	0
t_n835	422.968	336.74	528.15	0
t_n836	328.043	264.94	402.96	0
t_n837	274.923	221.24	336.58	0
t_n838	207.537	141.51	277.9	0
t_n839	246.772	196.16	305.21	0
t_n840	189.939	133.23	252.68	0
t_n841	207.524	160	262.2	0
t_n842	158.859	115.72	210.03	0
t_n843	107.425	69.72	153.86	0
t_n844	772.888	649.55	905.33	0
t_n845	607.138	486.86	732.81	0
t_n846	544.02	424.31	670.75	0
t_n847	484.435	365.5	610.09	0
t_n848	356.336	238.62	490.08	0
t_n849	434.297	286.57	587.57	0
t_n850	1107.151	688.19	1567.42	0
t_n851	2265.4	2006.67	2535.8	0
t_n852	2087.098	1837.54	2351.82	0
t_n853	1966.323	1719.9	2227.05	0
t_n854	1776.086	1531.1	2033.25	0
t_n855	1652.819	1415.78	1908.77	0
t_n856	1414.566	1194.46	1664.04	0
t_n857	1047.48	875.59	1243.51	0
t_n858	757.919	560.15	975.34	0
t_n859	217.618	143.78	316.12	0
t_n860	118.748	69.79	186.24	0
t_n861	865.155	710.37	1035.47	0
t_n862	785.137	632.53	950.68	0
t_n863	623.346	454.6	801.25	0
t_n864	621.728	458.06	796.12	0
t_n865	629.579	434.59	824.13	0
t_n866	528.832	293.97	814.23	0
t_n867	867.394	546.15	1272.97	0
t_n868	1695.163	1394.83	1989.41	0
t_n869	531.705	290.44	832.8	0
t_n870	820.633	539.27	1175.41	0
t_n871	1697.155	1308.83	2046.35	0
t_n872	379.341	240.21	592.88	0
t_n873	130.796	74.05	213.24	0
t_n874	1163.524	938.26	1427.66	0
t_n875	1041.533	828.12	1296.07	0
t_n876	839.856	611.77	1101.63	0
t_n877	874.165	663.3	1122.85	0
t_n878	696.352	486.9	941.74	0
t_n879	1000.021	746.18	1276.49	0
t_n880	995.718	769.9	1263.01	0
t_n881	840.235	643.98	1071.93	0
t_n882	728.463	543.75	943.25	0
t_n883	522.374	340.37	725.92	0
t_n884	560.63	371.04	771.24	0
t_n885	2731.541	2459.57	2997.48	0
t_n886	2514.925	2242.13	2790.73	0
t_n887	2348.943	2071.82	2631.24	0
t_n888	2025.701	1747.31	2316.34	0
t_n889	1425.868	1196.53	1675.15	0
t_n890	1236.737	1021.06	1469.31	0
t_n891	722.865	486.26	992.86	0
t_n892	1106.076	894.57	1331.31	0
t_n893	901.21	692.18	1124.71	0
t_n894	613.691	416.32	827.01	0
t_n895	489.479	272.01	763.11	0
t_n896	1626.551	1206.15	2002.21	0
t_n897	2303.594	1996.04	2606.1	0
t_n898	1558.945	1256.54	1902.08	0
t_n899	818.682	608.04	1066.19	0
t_n900	414.937	245.93	636.04	0
t_n901	655.769	444.32	898.7	0
t_n902	1240.482	950.03	1574.65	0
t_n903	773.588	547.27	1046.13	0
t_n904	546.783	336.16	798.83	0
t_n905	2587.414	2313.33	2861.02	0
t_n906	2232.926	1944.8	2529.72	0
t_n907	1514.65	1283.16	1775.48	0
t_n908	1254.024	1018.56	1511.31	0
t_n909	818.086	618.37	1047.5	0
t_n910	565.351	394.47	761.55	0
t_n911	374.132	230.03	563.09	0
t_n912	1224.837	1013.57	1463.7	0
t_n913	870.153	706.8	1059.8	0
t_n914	736.129	587.64	908.17	0
t_n915	686.313	537.83	855.38	0
t_n916	442.013	292.07	616.49	0
t_n917	566.727	403.38	740.68	0
t_n918	327.848	180.25	547.33	0
t_n919	942.355	634.82	1327.01	0
t_n920	377.918	209.97	632.67	0
t_n921	90.842	50.12	152.69	0
t_n922	2008.239	1471.26	2445.39	0
t_n923	1643.995	1112.31	2129.74	0
t_n924	3047.786	2670.11	3389.62	0
t_n925	2863.36	2482.76	3215.36	0
t_n926	2640.793	2259.71	2999.69	0
t_n927	2323.894	1932.54	2714.03	0
t_n928	1538.147	1205.9	1927.75	0
t_n929	1109.069	859.72	1406.49	0
t_n930	921.898	694.99	1200.8	0
t_n931	706.122	486.98	975.36	0
t_n932	289.004	169.73	456.37	0
t_n933	1023.424	774.29	1322.08	0
t_n934	786.461	566.64	1053.39	0
t_n935	489.821	310.86	708.44	0
t_n936	507.715	276.46	785.7	0
t_n937	1641.898	1242.99	2097.69	0
t_n938	1245.791	895.65	1656.69	0
t_n939	829.44	532.76	1208.45	0
t_n940	516.878	278.33	820.09	0
t_n941	2810.389	2401	3180.73	0
t_n942	2363.032	1876.18	2801.98	0
t_n943	589.516	443.03	770.62	0
t_n944	252.092	139.38	410.5	0
t_n945	420.536	306.38	567.42	0
t_n946	333.83	233.06	469.3	0
t_n947	261.037	168.04	388.91	0
t_n948	1516.873	986.11	2087.55	0
t_n949	1697.467	1065.83	2339.48	0
t_n950	3374.327	3146.98	3603.57	0
t_n951	3081.601	2803.98	3361.33	0
t_n952_TG-ARCH-EUKARYA	2661.609	2319.09	3004.34	B(1.6191,3.448,1e-300,1e-300)
t_n953	1612.572	1097.17	2141.4	0
t_n954	2339.587	1962.3	2704.2	0
t_n955	1847.004	1431.2	2259.05	0
t_n956	870.413	561.98	1261.63	0
t_n957	2832.236	2514.27	3134.54	0
t_n958	2605.198	2259.88	2929.42	0
t_n959	1748.227	1357.56	2160.1	0
t_n960	1438.178	1034.4	1879.76	0
t_n961	762.01	536.86	1034.78	0
t_n962	606.108	390.8	863.46	0
t_n963	939.077	689.2	1272.42	0
t_n964	545.627	402.39	713.02	0
t_n965	282.267	162.06	439.78	0
t_n966	361.617	253.43	504.08	0
t_n967	239.651	149.6	362.86	0
t_n968	2462.098	2016.76	2837.89	0
t_n969	1742.547	1171.08	2279.48	0
t_n970	3191.2	2962.91	3421.18	0
t_n971	3043.867	2815.72	3277.53	0
t_n972	2866.406	2640.16	3097.17	0
t_n973	2723.345	2495.73	2953.52	0
t_n974	2568.474	2339.76	2798.44	0
t_n975	2203.818	1970.85	2444.05	0
t_n976	2026.453	1793.87	2265.2	0
t_n977	1889.743	1660.71	2127	0
t_n978	1704.628	1466.08	1952.19	0
t_n979	1557.833	1314.09	1813.56	0
t_n980	1115.707	863.4	1379.63	0
t_n981	694.493	480.13	940.48	0
t_n982	1022.638	720.53	1348.66	0
t_n983	487.701	282.4	741.06	0
t_n984	1219.851	945.08	1502.52	0
t_n985	935.061	687.1	1206.48	0
t_n986	630.547	411.39	882.16	0
t_n987	733.75	451.21	1102.83	0
t_n988	1968.053	1697.39	2234.6	0
t_n989	1108.705	885.7	1367.68	0
t_n990	949.078	700.78	1218.95	0
t_n991	948.606	738.12	1194.07	0
t_n992	713.923	527.1	942.87	0
t_n993	428.439	262.98	640.12	0
t_n994	118.407	65.11	198.1	0
t_n995	2228.046	1954.2	2497.51	0
t_n996	1697.579	1302.03	2062.37	0
t_n997	1157.67	769.66	1564.13	0
t_n998	1589.62	1307.29	1890.35	0
t_n999	860.354	606.17	1167.17	0
t_n1000	369.542	215.69	587.14	0
t_n1001	1248.286	976.25	1537.88	0
t_n1002	893.292	627.45	1193.97	0
t_n1003	482.683	272.68	746	0
t_n1004	2450.876	2155.75	2726.62	0
t_n1005	2.947	0.34	8.37	0
t_n1006	1943.669	1557.29	2297.66	0
t_n1007	893.532	568.34	1288.25	0
t_n1008	2534.382	2182.2	2834.53	0
t_n1009	2297.507	1918.4	2629.19	0
t_n1010	1333.486	982.23	1748.16	0
t_n1011	748.605	522.1	1046.54	0
t_n1012	211.974	122.09	339.12	0
t_n1013	139.656	77.1	229.87	0
t_n1014	1588.633	1113.82	2093.3	0
t_n1015	660.131	389.98	1008.87	0
t_n1016	2222.825	1846.45	2597.66	0
t_n1017	1859.65	1493.26	2238.1	0
t_n1018	1346.01	1035.2	1699.86	0
t_n1019	1076.436	780.45	1413.4	0
t_n1020	359.796	209.43	583.73	0
t_n1021	2957.138	2708.75	3205.46	0
t_n1022	2501.722	2120.07	2848.22	0
t_n1023	2178.503	1806.26	2546.12	0
t_n1024	1498.18	1163.64	1884.74	0
t_n1025	1167.206	881.73	1501.63	0
t_n1026	662.492	406.67	969.52	0
t_n1027	748.107	492.43	1067.34	0
t_n1028	1920.076	1523.39	2307.88	0
t_n1029	1727.68	1311.31	2135.2	0
t_n1030	616.438	357.27	940.83	0
t_n1031	2148.518	1690.69	2558.38	0
t_n1032	2698.064	2436.24	2952.13	0
t_n1033	1771.773	1404.59	2157.67	0
t_n1034	1448.326	1121.04	1815.46	0
t_n1035	1169.711	864.37	1518.76	0
t_n1036	764.657	507.11	1090.55	0
t_n1037	2474.212	2209.88	2736.16	0
t_n1038_GOE	2009.844	1740.5	2278.97	U(2.315)
t_n1039	1728.049	1477.75	1990.96	0
t_n1040	1507.538	1279.29	1757.99	0
t_n1041	1125.039	935.57	1333.91	0
t_n1042	905.425	743.29	1084.8	0
t_n1043	782.435	635.97	947.62	0
t_n1044	685.949	546.61	843.56	0
t_n1045	547.61	417.85	692.69	0
t_n1046	382.584	271.58	520.95	0
t_n1047	251.788	156.85	372.68	0
t_n1048	987.933	701.13	1292.35	0
t_n1049	451.865	252.54	709.15	0
t_n1050	1116.271	713.24	1582.37	0
t_n1051	4268.274	3943.82	4484.5	0
t_n1052	4148.771	3839.74	4380.42	0
t_n1053	3971.318	3685.9	4209.19	0
t_n1054	3859.657	3588.65	4096.17	0
t_n1055	3723.275	3480	3953.19	0
t_n1056	3584.578	3368.86	3793.03	0
t_n1057	3365.085	3120.25	3598.96	0
t_n1058	3237.996	2990.02	3478.29	0
t_n1059	3121.913	2888.25	3363.74	0
t_n1060	3061.16	2830.61	3300.15	0
t_n1061	2973.598	2748.07	3210.69	0
t_n1062	2887.255	2663.9	3118.11	0
t_n1063	2790.62	2570.06	3016.2	0
t_n1064	2533.049	2316.74	2756.3	0
t_n1065	2307.902	2070.99	2541.63	0
t_n1066	1889.443	1674.52	2108.54	0
t_n1067	1701.016	1497.69	1905.98	0
t_n1068	1576.642	1382.35	1765.1	0
t_n1069_TG-CHROMATIACEAE	1485.507	1298.46	1665.89	B(1.631,4.520,0.025,1e-300)
t_n1070	1280.409	1106.78	1459.45	0
t_n1071	997.909	832.74	1178.15	0
t_n1072	836.722	686.18	1005.46	0
t_n1073	653.707	512.97	810.02	0
t_n1074	502.473	371.02	649.43	0
t_n1075	278.336	190.92	388.82	0
t_n1076	158.704	94.08	245.09	0
t_n1077	654.498	480.08	837.59	0
t_n1078	1070.545	882.85	1263.88	0
t_n1079	940.137	756.05	1136.26	0
t_n1080	787.009	608.07	985.63	0
t_n1081	667.22	486.69	871.51	0
t_n1082	1353.327	1138.97	1554.02	0
t_n1083	1129.465	856.83	1375	0
t_n1084	1224.711	913.62	1500.87	0
t_n1085	1261.977	1033.15	1502.1	0
t_n1086	1073.48	854.58	1311.58	0
t_n1087	837.329	641.39	1062.49	0
t_n1088	512.461	358.62	690.86	0
t_n1089	345.447	215.99	514.95	0
t_n1090	953.268	710.73	1209.98	0
t_n1091	671.582	439.94	933.98	0
t_n1092_TG-MIT-EUKARYA	2326.089	2111.07	2552.14	B(1.08557,4.520,0.025,1e-300)
t_n1093	2029.126	1824.29	2247.31	0
t_n1094	1924.899	1727.01	2137.91	0
t_n1095	1715.158	1502.19	1937.49	0
t_n1096	1478.792	1252.17	1714.32	0
t_n1097	1208.236	934.46	1471.24	0
t_n1098	917.6	677.84	1176.77	0
t_n1099	481.143	290.36	706.71	0
t_n1100	1338.111	1048.5	1613.88	0
t_n1101	1609.144	1427.92	1802.68	0
t_n1102	1451.31	1275.41	1639.49	0
t_n1103	1315.433	1142.84	1500.42	0
t_n1104	1154.794	970.1	1346.43	0
t_n1105	669.639	527.52	829.53	0
t_n1106	526.665	400.7	669.48	0
t_n1107	435.585	324	571.41	0
t_n1108	348.561	246.98	473.99	0
t_n1109	212.408	130.92	316.75	0
t_n1110	1157.521	980.22	1345.52	0
t_n1111	952.908	778.95	1137.87	0
t_n1112	820.959	653.35	1004.1	0
t_n1113	588.665	402.8	778.49	0
t_n1114	651.943	478.34	844.63	0
t_n1115	700.931	448.08	989.92	0
t_n1116	1348.603	1162.37	1545.27	0
t_n1117	1226.015	1023.28	1431.03	0
t_n1118	914.687	649.76	1170.73	0
t_n1119	634.023	405.14	883.73	0
t_n1120	1239.416	1047.43	1440.03	0
t_n1121	1121.721	921.8	1330.25	0
t_n1122	784.901	532.73	1045.62	0
t_n1123	871.129	630.59	1113.71	0
t_n1124	1032.239	814.12	1256.27	0
t_n1125	886.948	658.65	1125.35	0
t_n1126	2490.853	2224.18	2750.27	0
t_n1127	2218.704	1885.27	2516.95	0
t_n1128	1722.063	1313.44	2102.67	0
t_n1129	1068.394	687.35	1484.46	0
t_n1130	971.852	573.38	1481.07	0
t_n1131	2338.374	2070.4	2597.62	0
t_n1132	2165.326	1907.26	2423.21	0
t_n1133	1988.131	1723.69	2255.32	0
t_n1134	1872.486	1606.48	2141.33	0
t_n1135	1741.444	1472.98	2008.82	0
t_n1136	1352.896	1099.28	1622.94	0
t_n1137	1154.689	912.84	1414.7	0
t_n1138	625.849	405.46	872.65	0
t_n1139	892.977	636.58	1172.64	0
t_n1140	2042.606	1777.85	2308.92	0
t_n1141	1882.969	1604.68	2160.66	0
t_n1142	1585.575	1261	1902.8	0
t_n1143	892.303	583.37	1257.5	0
t_n1144	918.396	598.48	1304.79	0
t_n1145	2620.59	2293.4	2908.56	0
t_n1146	2140.501	1685.25	2532.49	0
t_n1147	941.424	579.38	1407.43	0
t_n1148	2481.091	2143.39	2781.76	0
t_n1149	2215.065	1803.71	2561.28	0
t_n1150	298.842	165.99	510.78	0
t_n1151	1898.279	1358.48	2337.94	0
t_n1152	2839.448	2599.04	3086.9	0
t_n1153	2470.186	2156.44	2765	0
t_n1154	1382.024	1066.67	1739.8	0
t_n1155	1032.942	761.19	1357.28	0
t_n1156	772.593	529.55	1075.18	0
t_n1157	1190.065	783.04	1648.17	0
t_n1158	2182.637	1582.09	2630.83	0
t_n1159	2494.662	2016.1	2909.38	0
t_n1160	2134.968	1636.92	2594.29	0
t_n1161	814.368	552.05	1172.51	0
t_n1162	363.301	210.69	589.24	0
t_n1163	2251.241	1659.17	2775.47	0
t_n1164	1089.246	676.71	1592.31	0
t_n1165	3258.951	3012.75	3499.84	0
t_n1166	3178.258	2931.27	3422.04	0
t_n1167	3072.645	2828.58	3319.61	0
t_n1168	2597.314	2241.4	2929.01	0
t_n1169	2226.382	1846.69	2592.23	0
t_n1170	1438.412	1068.64	1849.45	0
t_n1171	1154.592	789.56	1558.12	0
t_n1172	2084.856	1600.61	2511.18	0
t_n1173	2890.19	2640.48	3134.32	0
t_n1174	2721.186	2474.29	2965.28	0
t_n1175	2606.829	2362.42	2851.87	0
t_n1176	2430.024	2191.05	2672.74	0
t_n1177	2214.832	1984.24	2451.46	0
t_n1178	2042.55	1819.14	2272.45	0
t_n1179	616.53	412.64	867.39	0
t_n1180	348.275	204.81	558.38	0
t_n1181	1847.594	1636.14	2065.45	0
t_n1182	1543.95	1366.17	1734.56	0
t_n1183	1437.822	1268.28	1620.76	0
t_n1184	1350.678	1187.6	1527.86	0
t_n1185	1230.071	1075.87	1395.98	0
t_n1186	1054.515	903.58	1216.49	0
t_n1187	841.372	706	991.02	0
t_n1188	655.723	537.48	786.02	0
t_n1189	508.566	407.49	625.57	0
t_n1190	423.214	325.15	541.48	0
t_n1191	288.219	190.73	403.6	0
t_n1192	331.718	225.48	455.44	0
t_n1193	414.792	309.35	537.01	0
t_n1194	258.494	164.62	374.4	0
t_n1195	576.394	400.28	744.54	0
t_n1196	991.568	834.91	1156.47	0
t_n1197	731.505	566.55	906.22	0
t_n1198	598.215	430.25	774.64	0
t_n1199	842.886	679.45	1019.59	0
t_n1200	679.781	507.4	863.99	0
t_n1201	1069.062	813.18	1330.8	0
t_n1202	903.791	642.3	1175.21	0
t_n1203	871.019	610.27	1150.05	0
t_n1204	1407.35	1038.72	1729.38	0
t_n1205	1763.965	1286.7	2128.67	0
t_n1206	219.212	122.88	365.14	0
t_n1207	2180.423	1857.62	2465.84	0
t_n1208	1540.286	1077.83	1980.9	0
t_n1209	2236.64	1830.91	2573.56	0
t_n1210	2421.547	2068.43	2723.57	0
t_n1211	1844.044	1328.62	2275.92	0
t_n1212	2119.924	1697.02	2479.7	0
t_n1213	2695.274	2412.2	2964.08	0
t_n1214	2535.576	2236.93	2819.68	0
t_n1215	1030.609	641.06	1503.73	0
t_n1216	2107.831	1732.53	2455.99	0
t_n1217	1388.953	976.42	1840.02	0
t_n1218	2991.758	2699.38	3266.93	0
t_n1219	2764.108	2424.77	3067.82	0
t_n1220	1335.736	946.65	1808.31	0
t_n1221	724.525	450.77	1082.51	0
t_n1222	1302.741	786.77	1922.25	0
t_n1223	3134.707	2887.23	3389.56	0
t_n1224	3050.371	2797.62	3303.73	0
t_n1225	2884.06	2623.62	3145.49	0
t_n1226	2709.126	2444.68	2972.58	0
t_n1227_CG-CHLAMYDIIA	2467.678	2172	2753.96	B(1.08557,4.520,0.025,1E-300)
t_n1228	2086.883	1748.88	2414.61	0
t_n1229	1693.85	1329.05	2060.31	0
t_n1230	1395.651	1027.51	1791.43	0
t_n1231	1778.101	1377.92	2142.83	0
t_n1232	853.983	532.74	1280	0
t_n1233	2238.244	1927.78	2551.9	0
t_n1234	1942.21	1642.31	2263.37	0
t_n1235	1554.134	1250.46	1875.84	0
t_n1236	1188.991	906.94	1493.21	0
t_n1237	765.59	529.56	1063.38	0
t_n1238	1484.084	1114.23	1867.19	0
t_n1239	2149.231	1598.21	2605.53	0
t_n1240	1784.017	1220.36	2288.84	0
t_n1241	2548.288	2079.96	2920.79	0
t_n1242	1836.716	1271.36	2351.45	0
t_n1243	3489.94	3286.25	3691.43	0
t_n1244	3424.093	3217.69	3627.94	0
t_n1245	3251.352	2989.03	3483.98	0
t_n1246	2894.191	2613.31	3178.22	0
t_n1247	2632.091	2382.94	2890.95	0
t_n1248	2516.839	2276.29	2769.1	0
t_n1249	2218.048	1946.66	2485.29	0
t_n1250	1727.86	1192.92	2142.85	0
t_n1251	1973.674	1722.88	2233.18	0
t_n1252	1776.452	1517.41	2038.91	0
t_n1253	1587.526	1325.48	1860.96	0
t_n1254	1216.934	882.02	1539.25	0
t_n1255	1432.22	1158.29	1716.59	0
t_n1256	1065.699	748.63	1389.02	0
t_n1257	1130.411	789.29	1454.68	0
t_n1258	1292.011	951.93	1625.88	0
t_n1259	1681.214	1421.5	1953.61	0
t_n1260	1263.721	1004.55	1538.94	0
t_n1261	1032.365	783.79	1304.67	0
t_n1262	797.617	560.38	1067.33	0
t_n1263	870.102	620.01	1164.44	0
t_n1264	628.679	397.76	898.24	0
t_n1265	2265.598	2034.99	2506.78	0
t_n1266	2101.08	1879.29	2333.41	0
t_n1267	2009.657	1794.99	2240.93	0
t_n1268	1816.945	1616.86	2030.16	0
t_n1269	1701.521	1512.46	1905.66	0
t_n1270	1480.32	1196.42	1732.84	0
t_n1271	881.058	500.59	1296.51	0
t_n1272	1214.268	925.06	1493.89	0
t_n1273	841.235	584.2	1138.03	0
t_n1274	363.986	210.86	585.86	0
t_n1275	1594.519	1409.49	1792.99	0
t_n1276	1496.771	1319.98	1689.66	0
t_n1277	1316.524	1147.07	1503.07	0
t_n1278	1167.347	1002.02	1346.22	0
t_n1279	1054.709	893.43	1230.91	0
t_n1280	818.093	653.78	995.58	0
t_n1281	409.048	270.37	576.24	0
t_n1282	728.624	544.38	929.3	0
t_n1283	1154.043	952.74	1365.24	0
t_n1284	986.411	792.15	1194.56	0
t_n1285	743.382	547.5	959.45	0
t_n1286	800.248	588.88	1024.29	0
t_n1287	1007.218	542.5	1591.76	0
t_n1288	2465.397	2160	2752.61	0
t_n1289	2288.869	1942	2599.66	0
t_n1290	2078.463	1693.17	2417.48	0
t_n1291	1775.333	1321.02	2171.93	0
t_n1292	1811.615	1367.85	2187.1	0
t_n1293	1457.931	1073.06	1897.63	0
t_n1294	931.108	603.37	1342.71	0
t_n1295	914.692	548.29	1369.23	0
t_n1296	2668.642	2307.27	3005.33	0
t_n1297	2209.824	1870.5	2573.5	0
t_n1298	1415.242	1253.96	1593.24	0
t_n1299	1341.128	1182.91	1515.2	0
t_n1300	1172.23	1013.63	1341.55	0
t_n1301	1050.212	895.46	1217.11	0
t_n1302	853.617	676	1036.05	0
t_n1303	601.006	402.05	799.22	0
t_n1304	900.394	742.88	1069.55	0
t_n1305	732.668	576.89	898.53	0
t_n1306	546.095	383.33	714.17	0
t_n1307	705.084	437.47	981.39	0
t_n1308	1203.03	1021.97	1391.02	0
t_n1309	986.017	777.45	1195.12	0
t_n1310	578.849	373.65	794.06	0
t_n1311	1313.369	1149.16	1491.44	0
t_n1312	1137.013	971.26	1316	0
t_n1313	863.525	621.22	1094.76	0
t_n1314	1034.46	870.19	1211.28	0
t_n1315	714.351	505	933.08	0
t_n1316	736.391	581.91	906.14	0
t_n1317	466.979	297.71	652.19	0
t_n1318	590.728	428.67	760.13	0
t_n1319	461.56	293.31	639.15	0
t_n1320	1098.353	868.9	1312.33	0
t_n1321	740.851	521.86	986.82	0
t_n1322	433.13	249.29	667.84	0
t_n1323	1073.704	666.84	1538.37	0
t_n1324	2392.764	1989.86	2769.83	0
t_n1325	1175.658	729.86	1716.76	0
t_n1326	3328.886	3117.91	3535.74	0
t_n1327	3245.428	3032.58	3454.03	0
t_n1328	3139.254	2924.23	3350.95	0
t_n1329	3075.379	2861.62	3285.78	0
t_n1330	2588.528	2231.77	2911.45	0
t_n1331	2268.352	1858.68	2640.12	0
t_n1332	1137.197	708.12	1622.37	0
t_n1333	2317.748	1970.5	2654.39	0
t_n1334	1963.171	1540.69	2354.41	0
t_n1335	1188.566	748.55	1659.91	0
t_n1336	1880.864	1530.5	2240.08	0
t_n1337	1663.084	1318.99	2020.86	0
t_n1338	1360.993	1033.13	1715.83	0
t_n1339	828.769	555.96	1161.66	0
t_n1340	2879.505	2666.28	3087.41	0
t_n1341	2736.154	2520.02	2947.23	0
t_n1342	2628.561	2413.02	2838.28	0
t_n1343	2475.851	2263.65	2682.66	0
t_n1344	2341.627	2133.74	2546.38	0
