Mean_time	Mean_qlow	Mean_qup	Priors
t_n923	1882.129	1575.65	2155.03	0
t_n924	3197.697	3088.99	3336.73	0
t_n925	3078.126	2947	3221.85	0
t_n926	2913.591	2760.75	3070.92	0
t_n927	2649.696	2443.11	2842.25	0
t_n928	1813.2	1455.17	2129.58	0
t_n929	1241.682	936.42	1559.21	0
t_n930	1024.367	756.82	1316.4	0
t_n931	812.629	591.41	1065.08	0
t_n932	259.082	159.17	398.75	0
t_n933	1560.941	1229.38	1872.9	0
t_n934	1185.151	896.87	1483.67	0
t_n935	625.688	426.54	856.43	0
t_n936	943.489	670.97	1247.65	0
t_n937	2006.596	1535.18	2371.76	0
t_n938	1586.257	1160.61	1974.08	0
t_n939	1110.725	764.48	1473.81	0
t_n940	698.247	389.79	1047.86	0
t_n941	3051.882	2912.5	3200.13	0
t_n942	2742.292	2530.87	2924.38	0
t_n943	1237.315	907.96	1554.74	0
t_n944	687.551	451.03	948.54	0
t_n945	893.507	627.93	1159.87	0
t_n946	724.226	499.24	959.09	0
t_n947	578.252	392.51	778.8	0
t_n948	1898.989	1429.72	2281.71	0
t_n949	2135.066	1635.75	2494.52	0
t_n950	3103.325	2974.89	3253.38	0
t_n951	2922.483	2774.16	3079.04	0
t_n952_TG-ARCH-EUKARYA	2550.98	2322.19	2750.56	B(1.6191,3.448,1e-300,1e-300)
t_n953	1535.386	1128.18	1926.51	0
t_n954	2281.683	2009.77	2513.25	0
t_n955	1810.306	1481.6	2110.92	0
t_n956	748.561	480.63	1050.31	0
t_n957	2754.724	2583.92	2925.4	0
t_n958	2567.362	2370.15	2757.66	0
t_n959	1679.23	1332.85	2002.51	0
t_n960	1440.028	1119.33	1770.86	0
t_n961	689.827	441.66	961.96	0
t_n962	557.501	351.97	794.54	0
t_n963	1060.8	700.61	1418.7	0
t_n964	600.338	364.57	880.78	0
t_n965	354.183	206.48	556.05	0
t_n966	388.674	229.54	594.64	0
t_n967	262.281	152.4	409.03	0
t_n968	2495.015	2272.34	2697.74	0
t_n969	1890.904	1514.84	2215.57	0
t_n970	2914.54	2774.41	3068.7	0
t_n971	2780.414	2633.78	2939.77	0
t_n972	2606.827	2450.06	2771.58	0
t_n973	2461.066	2296.08	2628.94	0
t_n974	2310.872	2138.79	2485.56	0
t_n975	1846.629	1638.67	2052.31	0
t_n976	1694.833	1485.71	1903.72	0
t_n977	1582.878	1377.93	1793.39	0
t_n978	1428.5	1232.85	1637.02	0
t_n979	1316.25	1125.97	1522.73	0
t_n980	855.568	677.89	1056.77	0
t_n981	501.115	365.98	658.81	0
t_n982	889.027	689.74	1108.74	0
t_n983	403.103	274.23	572.43	0
t_n984	963.247	752.38	1184.03	0
t_n985	726.616	549.16	928.77	0
t_n986	490.265	353.79	657.58	0
t_n987	618.2	393.04	858.51	0
t_n988	1686.361	1473.7	1900.08	0
t_n989	878.61	671.54	1093.35	0
t_n990	773.64	585.35	973.39	0
t_n991	762.537	578.95	962.97	0
t_n992	575.033	425.82	744.35	0
t_n993	350.194	250.47	469.61	0
t_n994	114.843	68.32	180.65	0
t_n995	2005.591	1808.97	2197.87	0
t_n996	1614.257	1367.01	1839.81	0
t_n997	1155.909	895.59	1402.54	0
t_n998	1269.895	1021.19	1508.48	0
t_n999	658.384	467.59	863.98	0
t_n1000	266.912	173.53	382.14	0
t_n1001	1005.162	782.53	1227.75	0
t_n1002	735.541	554.63	937.74	0
t_n1003	392.846	259.46	561.08	0
t_n1004	2259.2	2073.96	2441.18	0
t_n1005	3.213	0.37	9.83	0
t_n1006	1827.082	1565.95	2060	0
t_n1007	788.925	528.18	1080.73	0
t_n1008	2416.053	2241.52	2592.49	0
t_n1009	2243.932	2049.76	2433.49	0
t_n1010	1405.591	1108.07	1703.79	0
t_n1011	796.689	562.76	1072.37	0
t_n1012	198.62	119.11	314.63	0
t_n1013	198.967	115.66	316.17	0
t_n1014	1662.231	1301.24	1962.15	0
t_n1015	704.305	439.01	995.39	0
t_n1016	1837.221	1451.71	2162.16	0
t_n1017	1531.622	1176.83	1863.78	0
t_n1018	1065.153	778.66	1371.61	0
t_n1019	873.82	626.47	1157.45	0
t_n1020	230.79	141	356.81	0
t_n1021	2735.078	2585.29	2896.2	0
t_n1022	2501.606	2332.42	2672.48	0
t_n1023	2277.477	2085.74	2466.32	0
t_n1024	1733.625	1472.52	1982.17	0
t_n1025	1394.962	1137.94	1665.47	0
t_n1026	835.774	609.42	1103.93	0
t_n1027	920.673	695.79	1179.96	0
t_n1028	2053.089	1837.86	2263.44	0
t_n1029	1886.396	1642.54	2112.54	0
t_n1030	576.078	318.34	864.23	0
t_n1031	2231.522	2012.48	2432.71	0
t_n1032	2476.08	2313.68	2645.19	0
t_n1033	1588.418	1259.91	1880.96	0
t_n1034	1327.588	1028.05	1614.78	0
t_n1035	1094.414	828.28	1369.16	0
t_n1036	722.706	512.2	963.16	0
t_n1037	2284.624	2107.16	2465.36	0
t_n1038_GOE	1758.529	1547.48	1971.66	U(2.315)
t_n1039	1490.139	1276.5	1709.52	0
t_n1040	1288.516	1081.69	1503.31	0
t_n1041	818.161	639.61	1015.27	0
t_n1042	605.371	459.03	775.27	0
t_n1043	516.778	388.09	666.89	0
t_n1044	458.219	342.15	596.7	0
t_n1045	372.321	276.43	490.73	0
t_n1046	273.501	198.8	365.74	0
t_n1047	191.343	135.91	261.53	0
t_n1048	924.163	729.55	1137.49	0
t_n1049	463.244	318.57	637.06	0
t_n1050	1003.224	648.32	1349.56	0
t_n1051	4104.322	3901.71	4307.58	0
t_n1052	4026.242	3834.78	4222.46	0
t_n1053	3884.804	3707.55	4065.83	0
t_n1054	3791.461	3626.97	3960.01	0
t_n1055	3663.901	3517.64	3817.75	0
t_n1056	3507.335	3387.8	3636.74	0
t_n1057	3327.261	3206.72	3445.96	0
t_n1058	3220.811	3093.73	3340.21	0
t_n1059	3121.133	2988.54	3242.36	0
t_n1060	3069.478	2934.99	3192.05	0
t_n1061	2987.11	2852.18	3110.01	0
t_n1062	2908.175	2770.2	3034.84	0
t_n1063	2810.256	2671.82	2939.07	0
t_n1064	2416.856	2256.25	2559.78	0
t_n1065	2238.494	2075.46	2388	0
t_n1066	1793.051	1628.77	1954.38	0
t_n1067	1617.673	1455.21	1780.47	0
t_n1068	1501.292	1343.51	1660.74	0
t_n1069_TG-CHROMATIACEAE	1417.641	1265.12	1573.35	B(1.631,4.520,0.025,1e-300)
t_n1070	1200.415	1052.49	1351.26	0
t_n1071	903.721	765.72	1047.81	0
t_n1072	768.305	639.66	902.88	0
t_n1073	600.821	488.32	725.2	0
t_n1074	462.272	365.19	571.43	0
t_n1075	261.32	195.52	339.3	0
t_n1076	155.416	112.16	208.23	0
t_n1077	622.596	505.97	747.36	0
t_n1078	1024.747	887.34	1171.55	0
