Mean_time	Mean_qlow	Mean_qup	Priors
t_n1045	372.601	276.58	490.64	0
t_n1046	273.738	198.66	365.03	0
t_n1047	191.603	135.91	262.02	0
t_n1048	924.004	728.74	1136.26	0
t_n1049	462.385	320.5	636.2	0
t_n1050	1003.969	641.76	1347.95	0
t_n1051	4104.083	3903.33	4308.8	0
t_n1052	4025.84	3833.93	4221.82	0
t_n1053	3884.344	3707.15	4065.47	0
t_n1054	3790.744	3628.28	3959.35	0
t_n1055	3663.425	3517.75	3820.2	0
t_n1056	3506.916	3388.12	3638.06	0
t_n1057	3326.987	3205.48	3445.31	0
t_n1058	3220.53	3093.89	3341.49	0
t_n1059	3120.94	2989.33	3244.34	0
t_n1060	3069.348	2936.2	3193.54	0
t_n1061	2987.088	2852.19	3111.29	0
t_n1062	2908.199	2770.53	3035.3	0
t_n1063	2810.476	2671.29	2941.41	0
t_n1064	2418.231	2259	2560.48	0
t_n1065	2240.236	2079.56	2390.35	0
t_n1066	1795.446	1628.88	1956.28	0
t_n1067	1620.293	1456.69	1781.2	0
t_n1068	1503.639	1345.08	1661.3	0
t_n1069_TG-CHROMATIACEAE	1419.955	1266.26	1574.01	B(1.631,4.520,0.025,1e-300)
t_n1070	1202.376	1055.84	1353.43	0
t_n1071	905.059	767.14	1048.32	0
t_n1072	769.389	638.47	904.11	0
t_n1073	601.623	488.29	725.19	0
t_n1074	462.948	365.63	571.93	0
t_n1075	262.011	195.56	340.17	0
t_n1076	155.794	111.82	209.56	0
t_n1077	623.536	505.66	748.3	0
t_n1078	1026.313	890.09	1171.8	0
t_n1079	913.58	782.39	1054.5	0
t_n1080	773.989	649.24	911.58	0
t_n1081	672.946	556.83	804.33	0
t_n1082	1319.15	1165.73	1471.57	0
t_n1083	1140.158	986.19	1295.06	0
t_n1084	1219.634	1050.79	1387.31	0
t_n1085	1242.709	1056.85	1433.11	0
t_n1086	1048.538	868.35	1240.09	0
t_n1087	775.841	616.41	946.88	0
t_n1088	387.16	281.93	517.31	0
t_n1089	266.719	189.57	364.16	0
t_n1090	986.821	811.99	1173.46	0
t_n1091	714.409	561.82	884.4	0
t_n1092_TG-MIT-EUKARYA	2202.191	2035.46	2353.29	B(1.08557,4.520,0.025,1e-300)
t_n1093	1797.134	1608.47	1974.7	0
t_n1094	1709.352	1524.97	1886.01	0
t_n1095	1515.476	1333.26	1696.03	0
t_n1096	1321.87	1145.71	1499.83	0
t_n1097	1141.886	968.01	1321.61	0
t_n1098	730.792	558.79	915.69	0
t_n1099	345.389	240.17	475.54	0
t_n1100	1247.026	1064.73	1428.34	0
t_n1101	1435.188	1260.7	1612.1	0
t_n1102	1290.568	1121.73	1461.57	0
t_n1103	1172.043	1010.3	1337.86	0
t_n1104	1039.178	883.09	1202.31	0
