Mean_time	Mean_qlow	Mean_qup	Priors
t_n803	1747.636	292.96	3685.76	0
t_n804	857.144	26.67	2319.26	0
t_n805_CG-ARCH-EXCLDPANN	3915.523	3386.36	4416.05	B(3.331,4.520,1e-300,1e-300)
t_n806	3875.376	3358.27	4383.11	0
t_n807	3827.036	3310.13	4352.21	0
t_n808	3754.557	3135.68	4319.74	0
t_n809	3672.08	2897.9	4289.04	0
t_n810	3514	2447.33	4242.5	0
t_n811	3334.637	2176.51	4187.82	0
t_n812	3149.164	1994.42	4121.59	0
t_n813	2965.758	1851.08	4044.59	0
t_n814	2635.182	1562.97	3860.43	0
t_n815	1577.997	278.78	3128.49	0
t_n816	802.407	25.77	2108.71	0
t_n817	2323.349	1284.8	3581.37	0
t_n818	2062.491	1107.01	3303.23	0
t_n819	1706.518	758.51	2885.72	0
t_n820	1421.375	476.22	2397.79	0
t_n821	1167.268	291.89	2099.02	0
t_n822	906.96	162.97	1877.65	0
t_n823	624.726	66.54	1640.17	0
t_n824	316.235	7.17	1238.19	0
t_n825	1706.71	754.46	2886.13	0
t_n826	1423.802	470.27	2407.85	0
t_n827	1169.645	289.49	2100.28	0
t_n828	619.685	22.46	1717.56	0
t_n829	813.731	103.38	1824.57	0
t_n830	418.9	11.01	1456.61	0
t_n831	2663.58	1596.19	3876.54	0
t_n832	2401.764	1365.42	3660.75	0
t_n833	2177.855	1196.19	3404.87	0
t_n834	1900.706	997.02	3107.98	0
t_n835	1678.173	790.46	2780.06	0
t_n836	1491.973	607.96	2421.69	0
t_n837	1323.305	456.1	2187.38	0
t_n838	704.966	26.22	1790.58	0
t_n839	1133.522	318.68	2011.22	0
t_n840	597.925	21.8	1667.3	0
t_n841	881.111	173.17	1822.57	0
t_n842	603.283	69.1	1594.89	0
t_n843	305.843	7.39	1190.07	0
t_n844	1780.212	817.27	2994.92	0
t_n845	1474.789	508.76	2509.17	0
t_n846	1140.592	244.31	2104.31	0
t_n847	791.477	94.09	1819.25	0
t_n848	407.345	10.27	1447.16	0
t_n849	779.465	28.76	1925.68	0
t_n850	1423.056	56.85	3574.21	0
t_n851	3443.067	2274.83	4227.25	0
t_n852	3134.124	1914.46	4133.72	0
t_n853	2795.357	1635.56	3987.77	0
t_n854	2447.836	1336.9	3764.25	0
t_n855	2139.449	1124.97	3440.79	0
t_n856	1890.811	969.3	3148.23	0
t_n857	1668.701	768.49	2802.89	0
t_n858	1274.92	320.99	2249.15	0
t_n859	888.546	115.58	1916.41	0
t_n860	460.919	12.15	1542.42	0
t_n861	1398.511	475.88	2336.44	0
t_n862	1085.871	230.88	2031.26	0
t_n863	569.349	19.21	1654.72	0
t_n864	568.489	18.06	1659.81	0
t_n865	740.716	27.35	1864.21	0
t_n866	964.133	38.91	2198.56	0
t_n867	1135.641	48.63	2719.9	0
t_n868	1850.445	546.82	3398.72	0
t_n869	919.625	35.13	2272.01	0
t_n870	921.058	35.61	2283.55	0
t_n871	2007.355	598.84	3659.18	0
t_n872	1284.24	182.64	2791.23	0
t_n873	662.982	18.57	1909	0
t_n874	2582.367	1172.59	3988.04	0
t_n875	1869.022	634.15	3453.85	0
t_n876	929.878	35.41	2291.1	0
t_n877	1226.186	184.4	2566.93	0
t_n878	638.054	18.2	1852.4	0
t_n879	1163.461	46.28	2959.43	0
t_n880	2712.138	1114.96	4112.54	0
t_n881	1940.673	611.02	3669.02	0
t_n882	1400.672	292.31	2914.31	0
t_n883	721.071	23.02	1967.32	0
t_n884	721.368	23.9	1964.94	0
t_n885	3675.917	2796.86	4298.58	0
t_n886	3329.869	2040.7	4210.47	0
t_n887	2756.448	1440.58	4028.64	0
t_n888	2286.816	1118.06	3730.19	0
t_n889	1887.323	842.31	3296.57	0
t_n890	1540.399	528.19	2775.49	0
t_n891	807.788	31.43	1986.81	0
t_n892	1178.916	256.03	2200.05	0
t_n893	816.802	98.47	1869.27	0
t_n894	422.732	10.46	1488.68	0
t_n895	951.087	37.55	2240.17	0
t_n896	1085.644	45.16	2636.16	0
t_n897	2650.97	1311.83	4000.51	0
t_n898	2128.489	975.07	3632.31	0
t_n899	1522.724	394.57	2942.45	0
t_n900	787.943	27.73	2021.55	0
t_n901	787.422	28.27	2013.45	0
t_n902	1521.871	395.93	2931.39	0
t_n903	1035.936	138.8	2175.83	0
t_n904	539.826	14.11	1697.49	0
t_n905	3329.5	2036.32	4209.95	0
t_n906	2935.361	1667.2	4087.77	0
t_n907	2513.913	1321	3875.02	0
t_n908	1838.671	666.82	3309.44	0
t_n909	1356.605	310.31	2598.07	0
t_n910	933.113	114.87	2029.34	0
t_n911	485.577	12.24	1623.27	0
t_n912	2038.995	981.39	3439.34	0
t_n913	1684.177	671.01	2982.02	0
t_n914	1351.82	382.72	2408.06	0
t_n915	1044.818	203.44	2045.49	0
t_n916	546.243	16.88	1656.43	0
t_n917	546.339	16.96	1651.64	0
t_n918	870.659	34.18	2084.96	0
t_n919	1917.678	571.53	3551.78	0
t_n920	941.42	34.7	2344.49	0
t_n921	943.512	34.94	2356.5	0
t_n922	1849.087	323.34	3709.68	0
t_n923	896.118	27.19	2420.64	0
t_n924	3644.11	2548.74	4306.36	0
t_n925	3238.752	1878.31	4204.67	0
t_n926	2727.228	1430.38	4031.04	0
t_n927	2120.884	966.02	3637.8	0
t_n928	1682.262	605.28	3093.42	0
t_n929	1343.615	358.27	2476.48	0
t_n930	1036.08	193.5	2063.21	0
t_n931	540.364	16.51	1656.23	0
t_n932	540.397	15.98	1657.85	0
t_n933	1953.562	715.43	3521.05	0
t_n934	1269.653	192.97	2633.72	0
t_n935	659.917	19.1	1879.06	0
t_n936	964.961	37.96	2352.22	0
t_n937	2237.244	835.17	3867.18	0
t_n938	1393.008	216.71	3021.26	0
t_n939	717.47	21.62	2000.31	0
t_n940	1055.502	41.37	2694.4	0
t_n941	2980.419	1524.03	4149.42	0
t_n942	2353.419	1076.68	3876.41	0
t_n943	1822.83	678.47	3351.59	0
t_n944	914.872	35.31	2218.04	0
t_n945	1347.592	307.09	2614.79	0
t_n946	926.972	113.1	2029.73	0
t_n947	481.849	12.07	1611.01	0
t_n948	1099.709	43.45	2740.07	0
t_n949	1275.205	52.05	3297.69	0
t_n950	3855.407	3340.51	4371.2	0
t_n951	3533.831	2360.53	4268.56	0
t_n952_TG-ARCH-EXCLDPANN	2522.257	1675.02	3395.1	B(1.6191,3.448,1e-300,1e-300)
t_n953	1137.311	48.68	2641.42	0
t_n954	1687.72	505.54	2993.29	0
t_n955	1136.646	160.59	2287.91	0
t_n956	597.132	16.83	1768.36	0
t_n957	3034.003	1712.36	4136.57	0
t_n958	2523.071	1274.32	3917.71	0
t_n959	1838.914	658.65	3351.19	0
t_n960	924.621	36.34	2239.96	0
t_n961	1217.208	183.07	2474.76	0
t_n962	637.249	17.62	1831.84	0
t_n963	1927.19	791.18	3417.7	0
t_n964	1499.16	435.18	2805.1	0
t_n965	780.599	27.94	1976.52	0
t_n966	1025.95	144.07	2118.09	0
t_n967	535.939	15.18	1672.76	0
t_n968	1728.818	305.34	3515.14	0
t_n969	854.15	27.06	2266.37	0
t_n970	3780.877	3205.98	4332.68	0
t_n971	3662.615	2827.44	4290.04	0
t_n972	3513.815	2428.59	4245.72	0
t_n973	3316.327	2150.32	4185.81	0
t_n974	3085.212	1926.91	4106.39	0
t_n975	2780.908	1671.94	3963.62	0
t_n976	2391.471	1304.88	3691.82	0
t_n977	2055.165	1063.74	3340.99	0
t_n978	1697.998	733.48	2912.25	0
t_n979	1289.011	311.6	2308.56	0
t_n980	895.517	112.98	1937.52	0
t_n981	464.613	11.76	1556.88	0
t_n982	1156.869	185.24	2220.96	0
t_n983	606.851	17.61	1751.9	0
t_n984	1495.22	408.5	2722.52	0
t_n985	1026.984	139.7	2106.61	0
t_n986	537.315	14.18	1674.93	0
t_n987	1125.908	46.43	2656.54	0
t_n988	2211.601	1094.94	3575.37	0
t_n989	1795.235	754.72	3130.22	0
t_n990	916.162	36.65	2168.09	0
t_n991	1424.945	419.39	2551.35	0
t_n992	985.075	139.75	2037.17	0
t_n993	513.712	13.75	1635.52	0
t_n994	749.417	26.96	1914.41	0
t_n995	2516.406	1305.77	3849.29	0
t_n996	1528.546	270.98	3092.99	0
t_n997	780.858	24.69	2081.38	0
t_n998	1987.743	894.31	3383.97	0
t_n999	1296.991	216.45	2574.26	0
t_n1000	676.21	19.55	1880.85	0
t_n1001	1448.887	362.9	2719.8	0
t_n1002	757.314	26.44	1951.48	0
t_n1003	757.385	26.26	1948.98	0
t_n1004	2261.366	853.64	3835.12	0
t_n1005	1063.644	43.32	2690.49	0
t_n1006	1403.781	219.74	2998.09	0
t_n1007	721.54	20.95	2004.77	0
t_n1008	2787.813	1383.35	4060.13	0
t_n1009	2080.493	853.97	3635.5	0
t_n1010	1589.253	473.39	3037.4	0
t_n1011	1199.087	241.14	2325.39	0
t_n1012	627.022	19.68	1785.91	0
t_n1013	625.036	19.53	1778.87	0
t_n1014	1630.598	283.41	3355.73	0
t_n1015	818.914	25.36	2183.59	0
t_n1016	2637.36	1106.39	4064.34	0
t_n1017	1899.579	611.38	3579.34	0
t_n1018	1379.013	287.69	2829.45	0
t_n1019	940.788	111.77	2103.78	0
t_n1020	489.619	11.93	1639.54	0
t_n1021	3534.144	2425.69	4257.79	0
t_n1022	2923.632	1555.87	4103.07	0
t_n1023	2364.287	1129.47	3833.78	0
t_n1024	1749.851	592.78	3241.14	0
t_n1025	1302.765	279.35	2507.13	0
t_n1026	680.359	22.38	1855.24	0
t_n1027	683.336	22.75	1864.5	0
t_n1028	1638.865	447.64	3157.17	0
t_n1029	836.187	29.8	2108.73	0
t_n1030	836.758	30.08	2113.11	0
t_n1031	1265.88	53.63	3215.18	0
t_n1032	3091.86	1915.5	4122.03	0
t_n1033	2127.511	793.17	3710.25	0
t_n1034	1507.769	349.96	2990.82	0
t_n1035	1022.785	128.14	2177.15	0
t_n1036	532.825	13.41	1700.15	0
t_n1037	2528.872	1458.53	3794.38	0
t_n1038_GOE	1841.263	638.09	2378.31	U(2.315)
t_n1039	1666.861	569.3	2289.49	0
t_n1040	1536.181	505.57	2216.61	0
t_n1041	1386.255	421.37	2123.44	0
t_n1042	1231.755	335.75	2020	0
t_n1043	1065.175	251.86	1909.35	0
t_n1044	880.99	169.31	1784.95	0
t_n1045	677.214	100.01	1629.28	0
t_n1046	457.524	42.65	1390.69	0
t_n1047	228.173	4.88	962.8	0
t_n1048	1106.737	169.81	2018.39	0
t_n1049	591.989	17.06	1706.81	0
t_n1050	1141.391	47.01	2665.54	0
t_n1051	4080.2	3484.79	4476.06	0
t_n1052	3999.736	3426.45	4447.27	0
t_n1053	3949.75	3397.39	4425.15	0
t_n1054	3915.862	3379.84	4406.23	0
t_n1055	3890.771	3365.5	4390.56	0
t_n1056	3870.193	3354.28	4375.74	0
t_n1057	3837.393	3327.82	4356.01	0
t_n1058	3786.332	3249.69	4328.84	0
t_n1059	3734.736	3129.9	4305.66	0
t_n1060	3680.372	2994.53	4284.59	0
t_n1061	3624.573	2854.45	4264.1	0
t_n1062	3563.045	2702.11	4243.3	0
t_n1063	3491.284	2551.54	4219.86	0
t_n1064	3388.438	2387.05	4191.52	0
t_n1065	3104.08	2035.86	4085.17	0
t_n1066	2872.505	1887.27	3953.33	0
t_n1067	2632.068	1757.79	3755.7	0
t_n1068	2425.786	1664.24	3536.78	0
t_n1069_TG-CHROMATIACEAE	2188.954	1567.51	3269.51	B(1.631,4.520,0.025,1e-300)
t_n1070	1872.357	1095.65	2882.9	0
t_n1071	1605.453	768.14	2498.58	0
t_n1072	1396.845	521.71	2234.72	0
t_n1073	1158.516	312.2	2034.23	0
t_n1074	902.744	172.03	1843.26	0
t_n1075	620.71	67.51	1623.08	0
t_n1076	314.513	7.36	1228.86	0
t_n1077	749.534	29.51	1840.74	0
t_n1078	1482.88	522.83	2384.54	0
t_n1079	1155.162	252.34	2082.45	0
t_n1080	809.144	98.32	1824.85	0
t_n1081	419.277	10.3	1464.93	0
t_n1082	1363.334	251.44	2461.1	0
t_n1083	720.47	22.58	1897.79	0
t_n1084	1109.819	46.02	2526.57	0
t_n1085	2269.799	1139.87	3561.7	0
t_n1086	1698.395	601.62	3032.29	0
t_n1087	1274.535	281	2355.13	0
t_n1088	881.814	107.5	1951.24	0
t_n1089	456.608	11.44	1560.47	0
t_n1090	1420.27	243.24	2806.82	0
t_n1091	736.912	22.28	1977.75	0
t_n1092_TG-MIT-EUKARYA	3146.221	2066.63	4121.64	B(1.08557,4.520,0.025,1e-300)
t_n1093	2887.593	1874.66	3932.22	0
t_n1094	2704.951	1735.37	3786.37	0
t_n1095	2121.012	1030.12	3396.78	0
t_n1096	1623.091	533.83	2909.42	0
t_n1097	840.777	32.02	2049.71	0
t_n1098	1105.378	164.39	2201.72	0
t_n1099	578.763	15.98	1730.91	0
t_n1100	1038.648	43.24	2415.5	0
t_n1101	2511.364	1568.27	3619.24	0
t_n1102	2233.721	1265.52	3385.54	0
t_n1103	1981.922	1077.06	3149.45	0
t_n1104	1653.588	725.29	2751.48	0
t_n1105	1388.393	455.12	2315.1	0
t_n1106	1144.419	284.96	2062.29	0
t_n1107	889.661	160.62	1854.09	0
t_n1108	610.311	63.63	1623.82	0
t_n1109	308.833	7	1214.05	0
t_n1110	1609.098	644.19	2697.65	0
t_n1111	1305.579	365.99	2247.11	0
t_n1112	1015.3	196.14	1979.2	0
t_n1113	531.575	16.29	1620.67	0
t_n1114	530.367	17.18	1617.01	0
t_n1115	1082.079	46	2468.18	0
t_n1116	2149.56	1168.56	3334.54	0
t_n1117	1546.718	435.07	2765.47	0
t_n1118	807.774	29.07	2006.19	0
t_n1119	804.963	28.4	2005.01	0
t_n1120	1763.392	796.22	2955.23	0
t_n1121	1329.668	331.86	2346.07	0
t_n1122	706.242	24.43	1849.44	0
t_n1123	702.746	24.82	1845.73	0
t_n1124	1193.553	192.93	2261.08	0
t_n1125	630.571	18.48	1786.66	0
t_n1126	3095.64	1918.32	4104.11	0
t_n1127	2137.364	815.88	3648.64	0
t_n1128	1350.191	213.63	2834.59	0
t_n1129	697.754	21.02	1952.32	0
t_n1130	1025.619	39.78	2528.22	0
t_n1131	2676.101	1536.36	3908.13	0
t_n1132	2334.673	1251.43	3627.89	0
t_n1133	1922.779	918.29	3226.87	0
t_n1134	1607.336	622.31	2778.93	0
t_n1135	1350.03	412.56	2317.29	0
t_n1136	1110.881	263.19	2053.59	0
t_n1137	861.819	149.78	1839.07	0
t_n1138	445.115	13.1	1477.24	0
t_n1139	443.315	13.01	1474.76	0
t_n1140	1817.996	763.03	3144.1	0
t_n1141	1436.919	416.16	2585.65	0
t_n1142	993.3	137.75	2052.58	0
t_n1143	517.861	13.91	1636.31	0
t_n1144	757.976	28.1	1927.03	0
t_n1145	2728.616	1305.38	4031.39	0
t_n1146	1604.021	272.03	3316.36	0
t_n1147	807.776	25.52	2172.05	0
t_n1148	1947.786	683.67	3517.54	0
t_n1149	1260.722	189.74	2645.92	0
t_n1150	655.64	18.42	1882.97	0
t_n1151	961.014	35.86	2359.13	0
t_n1152	2794.393	1325.83	4071.51	0
t_n1153	2080.571	833.14	3651.13	0
t_n1154	1488.099	360.77	2952.86	0
t_n1155	1010.863	130.2	2167.55	0
t_n1156	526.491	13.18	1688.17	0
t_n1157	1008.424	39.84	2478.61	0
t_n1158	1223.839	51.28	3124.76	0
t_n1159	2537.485	929.72	4063.44	0
t_n1160	1713.138	409.03	3479.6	0
t_n1161	1127.005	144.37	2493.23	0
t_n1162	582.108	14.96	1804.43	0
t_n1163	2063.926	354.42	3974.78	0
t_n1164	963.594	30.28	2765.36	0
t_n1165	3763.563	3182.56	4320.4	0
t_n1166	3658.871	2864.49	4282.95	0
t_n1167	3531.292	2497.48	4242.68	0
t_n1168	2529.467	1071.33	3986.85	0
t_n1169	1715.51	436.87	3365.86	0
t_n1170	1134.962	148.52	2443.82	0
t_n1171	588.013	15.42	1791.43	0
t_n1172	1147.286	46.12	2953.21	0
t_n1173	3373.594	2240.81	4197.86	0
t_n1174	3188.965	2050.01	4134.08	0
t_n1175	2992.184	1887.27	4049.18	0
t_n1176	2801.806	1747.65	3942.27	0
t_n1177	2616.21	1618.45	3798.83	0
t_n1178	2437.177	1466.86	3622.87	0
t_n1179	1505.632	269.81	2916.69	0
t_n1180	776.761	24.57	2029.63	0
t_n1181	2265.134	1315.02	3433.41	0
t_n1182	2103.447	1196.03	3252.56	0
t_n1183	1942.789	1087.17	3066.54	0
t_n1184	1802.395	991.2	2861.26	0
t_n1185	1679.652	882.51	2647.19	0
t_n1186	1527.184	710.7	2367.57	0
t_n1187	1391.185	563.29	2196.88	0
t_n1188	1244.978	427.4	2057.26	0
t_n1189	1095.57	323.22	1936.14	0
t_n1190	851.194	171.44	1761.74	0
t_n1191	437.531	14.1	1417.24	0
t_n1192	435.437	13.47	1420.46	0
t_n1193	761.47	107.33	1715.82	0
t_n1194	389.099	10.44	1365.99	0
t_n1195	748.055	29.98	1824.09	0
t_n1196	1416.645	525.72	2271.47	0
t_n1197	993.081	152	1959.37	0
t_n1198	518.435	14.88	1606.96	0
t_n1199	994.931	155.44	1958.47	0
t_n1200	518.205	14.83	1596.64	0
t_n1201	1523.257	434.92	2679.63	0
t_n1202	798.341	29.59	1976.67	0
t_n1203	802.05	28.91	1978.93	0
t_n1204	1089.032	45.75	2478.41	0
t_n1205	1574.691	288.42	3077.73	0
t_n1206	801.237	25.79	2091.96	0
t_n1207	1644.062	295.39	3233.19	0
t_n1208	832.363	26.61	2177.09	0
t_n1209	1281.726	52.88	3152.93	0
t_n1210	2030.43	600.43	3656.19	0
t_n1211	978.866	36.26	2463.17	0
t_n1212	982.417	36.62	2498.22	0
t_n1213	2426.411	1046.82	3897.98	0
t_n1214	1781.26	574.17	3322.7	0
t_n1215	897.541	33.96	2212	0
t_n1216	1179.746	173.25	2446.11	0
t_n1217	616.604	17.13	1816.99	0
t_n1218	2625.58	1096.99	4053.77	0
t_n1219	1889.404	607	3554.68	0
t_n1220	1231.345	179.29	2636.32	0
t_n1221	636.821	17.72	1865.99	0
t_n1222	935.001	35.34	2330.15	0
t_n1223	3438.468	2172.6	4240.16	0
t_n1224	3092.595	1840.9	4142.73	0
t_n1225	2745.236	1620.38	3993.77	0
t_n1226	2412.48	1400.78	3749.31	0
t_n1227_CG-CHLAMYDIIA	1897.97	1077.19	3225.87	B(1.08557,4.520,0.025,1E-300)
t_n1228	1450.59	520.38	2536.21	0
t_n1229	1009.062	152.46	2039.46	0
t_n1230	529.1	15.01	1638.82	0
t_n1231	770.769	29.04	1913.56	0
t_n1232	938.862	39.28	2159.62	0
t_n1233	1902.212	905.29	3259.98	0
t_n1234	1537.964	556.53	2717.59	0
t_n1235	1178.527	263.23	2182.18	0
t_n1236	818.457	99.08	1861.81	0
t_n1237	423.1	10.47	1492.98	0
t_n1238	804.72	31.64	1968.3	0
t_n1239	1612.859	285.79	3248.99	0
t_n1240	812.526	25.28	2134.98	0
t_n1241	1753.548	317.85	3526.68	0
t_n1242	862.656	26.87	2287.45	0
t_n1243	3833.544	3328.82	4350.96	0
t_n1244	3790.222	3270.34	4328.08	0
t_n1245	3719.611	3090.66	4298.98	0
t_n1246	3593.869	2667.78	4260.05	0
t_n1247	3453.308	2367.12	4217.25	0
t_n1248	3271.109	2133.56	4159.17	0
t_n1249	2869.512	1706.17	4015.34	0
t_n1250	1249.874	50.47	3081.65	0
t_n1251	2504.832	1393.31	3785.51	0
t_n1252	2031.021	1000.39	3362.71	0
t_n1253	1634.053	613.77	2870.55	0
t_n1254	850.691	32.3	2045.96	0
t_n1255	1244.021	286.97	2276.66	0
t_n1256	654.675	22.48	1802.88	0
t_n1257	655.68	21.53	1799.82	0
t_n1258	1007.676	41.63	2323.11	0
t_n1259	1983.051	931.53	3323.75	0
t_n1260	1449.538	379.15	2676.44	0
t_n1261	996.423	133.37	2080.3	0
t_n1262	518.798	13.56	1655.21	0
t_n1263	1299.114	215.74	2530.25	0
t_n1264	680.017	20.27	1881.56	0
t_n1265	2975.537	1839.34	4048.14	0
t_n1266	2708.08	1633.26	3900.08	0
t_n1267	2471.709	1439.04	3704.1	0
t_n1268	2253.069	1268.25	3462.76	0
t_n1269	2065.807	1140.62	3260.57	0
t_n1270	1662.733	687.48	2801.67	0
t_n1271	870.044	34.71	2038.95	0
t_n1272	1268.497	301.72	2256.5	0
t_n1273	882.845	111.83	1919.02	0
t_n1274	457.426	11.32	1540.25	0
t_n1275	1850.611	986.3	2994.24	0
t_n1276	1671.466	821.3	2704.78	0
t_n1277	1440.696	553.85	2324.45	0
t_n1278	1231.101	365.99	2105.4	0
t_n1279	1017.329	240.83	1920.91	0
t_n1280	702.083	88.1	1690.42	0
t_n1281	357.573	9.03	1314.65	0
t_n1282	529.207	17.54	1579.4	0
t_n1283	1357.817	422.45	2259.69	0
t_n1284	1057.391	216.09	1998.52	0
t_n1285	553.662	18.08	1636.53	0
t_n1286	553.699	17.68	1639.42	0
t_n1287	1147.397	48.49	2722.18	0
t_n1288	2729.918	1374.49	4015.2	0
t_n1289	2179.044	1015.83	3651.09	0
t_n1290	1548.876	412.4	2977.24	0
t_n1291	800.464	28.18	2041.81	0
t_n1292	798.742	28.14	2032.86	0
t_n1293	1549.437	419.72	2976.77	0
t_n1294	799.478	28.45	2039.1	0
t_n1295	797.342	28.51	2044.19	0
t_n1296	3501.264	2388.23	4242.5	0
t_n1297	3241.394	2037.37	4168.2	0
t_n1298	2971.519	1802.22	4065.27	0
t_n1299	2538.081	1400.32	3832.58	0
t_n1300	2096.983	1057.95	3429.22	0
t_n1301	1722.202	720.67	3001.06	0
t_n1302	1166.1	187.85	2254.59	0
t_n1303	613.496	17.58	1772.47	0
t_n1304	1299.321	307.04	2339.56	0
t_n1305	901.275	115.21	1948.48	0
t_n1306	468.328	11.84	1565.7	0
t_n1307	1030.845	42.03	2377.25	0
t_n1308	1731.392	499.92	3198.51	0
t_n1309	1156.258	163.01	2366.08	0
t_n1310	605.363	16.46	1797.27	0
t_n1311	2534.753	1390.99	3834.16	0
t_n1312	2093.761	1051.84	3429.48	0
t_n1313	1031.864	43.13	2389	0
t_n1314	1722.454	723.1	3000.96	0
t_n1315	889.63	33.23	2107.23	0
t_n1316	1378.09	405.76	2430.24	0
t_n1317	727.05	27.11	1868.65	0
t_n1318	955.642	133.77	1990.67	0
t_n1319	497.911	13.31	1606.76	0
t_n1320	1733.918	504.04	3197.61	0
t_n1321	1154.477	164.13	2359.94	0
t_n1322	600.19	16.39	1792.37	0
t_n1323	1343.135	54.49	3358.9	0
t_n1324	1908.765	330.94	3781.39	0
t_n1325	916.36	29.07	2522.47	0
t_n1326	3671.709	2907.33	4285.56	0
t_n1327	3531.683	2493.25	4245	0
t_n1328	3371.685	2229.83	4196.68	0
t_n1329	3203.895	2060.67	4136.86	0
t_n1330	2643.317	1425.94	3914.88	0
t_n1331	1578.563	280.51	3179.43	0
t_n1332	801.912	25.49	2121.41	0
t_n1333	2123.384	1018.83	3507.04	0
t_n1334	1358.926	229.21	2720.3	0
t_n1335	706.859	20.77	1932.07	0
t_n1336	1620.136	541.4	2952.29	0
t_n1337	1227.06	259.33	2295.42	0
t_n1338	849.263	100.35	1919.23	0
t_n1339	439.237	10.68	1536.77	0
t_n1340	2988.003	1879.4	4049.51	0
t_n1341	2751.849	1688.97	3915.1	0
t_n1342	2534.976	1523.51	3740.53	0
