Mean_time	Mean_qlow	Mean_qup	Priors
t_n919	937.43	639.27	1321.17	0
t_n920	376.414	210.62	626.7	0
t_n921	89.79	49.65	151.88	0
t_n922	1996.127	1452.34	2435.6	0
t_n923	1631.299	1091.84	2118.19	0
t_n924	3023.496	2636.21	3364.36	0
t_n925	2841.724	2459.49	3180.88	0
t_n926	2619.888	2231.92	2979.88	0
t_n927	2303.879	1901.95	2700.15	0
t_n928	1528.372	1196.91	1914.42	0
t_n929	1101.248	848.29	1395.35	0
t_n930	915.246	689.19	1194.71	0
t_n931	700.174	486.36	968.87	0
t_n932	288.757	171.27	457.97	0
t_n933	1021.473	770.02	1327.41	0
t_n934	784.472	563.4	1057.69	0
t_n935	489.085	307.01	706.7	0
t_n936	509.43	276	789.77	0
t_n937	1632.088	1233.99	2093.13	0
t_n938	1238.592	892.91	1661.73	0
t_n939	824.903	528.6	1207.24	0
t_n940	514.375	277.79	822.08	0
t_n941	2793.3	2382.48	3157.17	0
t_n942	2347.923	1861.69	2785.47	0
t_n943	588.852	439.86	771.62	0
t_n944	249.696	137.5	412.24	0
t_n945	420.762	306.06	572.22	0
t_n946	334.496	231.57	470.18	0
t_n947	260.826	167.42	384.65	0
t_n948	1504.32	985.16	2073.63	0
t_n949	1682.291	1057.94	2309.39	0
t_n950	3377.129	3117.89	3677.69	0
t_n951	3083.761	2795.78	3492.33	0
t_n952_TG-ARCH-EUKARYA	2684.924	2317.72	3274.82	B(1.6191,3.448,1e-300,1e-300)
t_n953	1627.448	1099.4	2200.83	0
t_n954	2362.159	1955.12	2919.13	0
t_n955	1863.69	1430.8	2350.02	0
t_n956	871.756	568.23	1274.4	0
t_n957	2835.378	2508.27	3212.4	0
t_n958	2609.123	2261.31	2989.73	0
t_n959	1749.394	1356.9	2173.43	0
t_n960	1440.708	1038.6	1889.56	0
t_n961	762.19	535.63	1035.75	0
t_n962	607.179	387.74	865.83	0
t_n963	937.523	682.43	1263.63	0
t_n964	544.392	403.39	716.99	0
t_n965	281.817	163.03	439.03	0
t_n966	360.918	249.87	502.63	0
t_n967	238.047	147.12	361.3	0
t_n968	2464.929	2018.2	2897.82	0
t_n969	1748.166	1167.03	2292.06	0
t_n970	3181.016	2940.61	3467.74	0
t_n971	3033.931	2794.57	3307.64	0
t_n972	2856.88	2619.39	3115.01	0
t_n973	2714.438	2473.94	2974.5	0
t_n974	2560.383	2322.57	2814.55	0
t_n975	2199.21	1958.32	2453.58	0
t_n976	2022.68	1788.46	2273.11	0
t_n977	1885.609	1651.9	2135.1	0
t_n978	1701.407	1462.25	1951.71	0
t_n979	1554.81	1307.45	1810.42	0
t_n980	1114.708	861.87	1378.79	0
t_n981	693.453	483.07	944.84	0
t_n982	1021.589	721.51	1351.09	0
